,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
0,2021-05-23 13:52:38.995,11466,261,6,100,False,0,car,0 days 00:00:00.229000,0 days 01:22:38.232000,16.6025
1,2021-05-23 13:52:39.235,11610,264,6,100,False,0,car,0 days 00:00:00.469000,0 days 01:22:38.472000,34.2025
2,2021-05-23 13:52:39.475,11701,266,6,100,False,0,car,0 days 00:00:00.709000,0 days 01:22:38.712000,51.935833333333335
3,2021-05-23 13:52:39.715,10828,268,6,100,False,0,car,0 days 00:00:00.949000,0 days 01:22:38.952000,69.80250000000001
4,2021-05-23 13:52:39.955,10338,268,7,100,False,0,car,0 days 00:00:01.189000,0 days 01:22:39.192000,87.66916666666668
5,2021-05-23 13:52:40.195,10305,262,7,83,True,0,car,0 days 00:00:01.429000,0 days 01:22:39.432000,105.13583333333335
6,2021-05-23 13:52:40.435,9279,225,7,0,True,0,car,0 days 00:00:01.669000,0 days 01:22:39.672000,120.13583333333335
7,2021-05-23 13:52:40.675,9212,214,7,0,True,0,car,0 days 00:00:01.909000,0 days 01:22:39.912000,134.40250000000003
8,2021-05-23 13:52:40.914,9861,180,6,0,True,0,car,0 days 00:00:02.148000,0 days 01:22:40.151000,146.35250000000005
9,2021-05-23 13:52:41.154,9144,153,4,0,True,0,car,0 days 00:00:02.388000,0 days 01:22:40.391000,156.55250000000007
10,2021-05-23 13:52:41.394,8321,139,4,0,True,0,car,0 days 00:00:02.628000,0 days 01:22:40.631000,165.81916666666672
11,2021-05-23 13:52:41.634,8471,120,3,0,True,0,car,0 days 00:00:02.868000,0 days 01:22:40.871000,173.81916666666672
12,2021-05-23 13:52:41.874,7861,114,3,0,True,0,car,0 days 00:00:03.108000,0 days 01:22:41.111000,181.4191666666667
13,2021-05-23 13:52:42.114,7527,111,3,0,False,0,car,0 days 00:00:03.348000,0 days 01:22:41.351000,188.81916666666672
14,2021-05-23 13:52:42.354,7358,108,3,7,False,0,car,0 days 00:00:03.588000,0 days 01:22:41.591000,196.0191666666667
15,2021-05-23 13:52:42.594,7474,103,3,16,False,0,car,0 days 00:00:03.828000,0 days 01:22:41.831000,202.88583333333338
16,2021-05-23 13:52:42.834,7481,104,3,43,False,0,car,0 days 00:00:04.068000,0 days 01:22:42.071000,209.81916666666672
