,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
0,2021-05-23 14:13:33.478,11413,260,6,100,False,0,car,0 days 00:00:00.033000,0 days 01:43:32.715000,2.3833333333333333
1,2021-05-23 14:13:33.718,11413,262,6,100,False,0,car,0 days 00:00:00.273000,0 days 01:43:32.955000,19.849999999999998
2,2021-05-23 14:13:33.958,10293,263,7,100,False,0,car,0 days 00:00:00.513000,0 days 01:43:33.195000,37.383333333333326
3,2021-05-23 14:13:34.198,10018,261,7,100,False,0,car,0 days 00:00:00.753000,0 days 01:43:33.435000,54.783333333333324
4,2021-05-23 14:13:34.438,9820,253,7,0,False,0,car,0 days 00:00:00.993000,0 days 01:43:33.675000,71.64999999999999
5,2021-05-23 14:13:34.678,9386,248,7,0,False,0,car,0 days 00:00:01.233000,0 days 01:43:33.915000,88.18333333333332
6,2021-05-23 14:13:34.879,9126,241,7,0,True,0,car,0 days 00:00:01.434000,0 days 01:43:34.116000,101.63916666666665
7,2021-05-23 14:13:35.118,8310,219,7,0,True,0,car,0 days 00:00:01.673000,0 days 01:43:34.355000,116.17833333333331
8,2021-05-23 14:13:35.358,8867,212,7,0,True,0,car,0 days 00:00:01.913000,0 days 01:43:34.595000,130.31166666666664
9,2021-05-23 14:13:35.598,9272,185,7,0,True,0,car,0 days 00:00:02.153000,0 days 01:43:34.835000,142.64499999999998
10,2021-05-23 14:13:35.838,8344,160,5,0,True,0,car,0 days 00:00:02.393000,0 days 01:43:35.075000,153.31166666666667
11,2021-05-23 14:13:36.078,8496,144,5,0,True,0,car,0 days 00:00:02.633000,0 days 01:43:35.315000,162.91166666666666
12,2021-05-23 14:13:36.318,8632,138,5,0,True,0,car,0 days 00:00:02.873000,0 days 01:43:35.555000,172.11166666666668
13,2021-05-23 14:13:36.558,8252,119,3,0,True,0,car,0 days 00:00:03.113000,0 days 01:43:35.795000,180.04500000000002
14,2021-05-23 14:13:36.798,7793,115,3,0,True,0,car,0 days 00:00:03.353000,0 days 01:43:36.035000,187.7116666666667
15,2021-05-23 14:13:37.038,7740,111,3,7,False,0,car,0 days 00:00:03.593000,0 days 01:43:36.275000,195.1116666666667
16,2021-05-23 14:13:37.278,7821,107,3,14,False,0,car,0 days 00:00:03.833000,0 days 01:43:36.515000,202.24500000000003
17,2021-05-23 14:13:37.518,7655,107,3,25,False,0,car,0 days 00:00:04.073000,0 days 01:43:36.755000,209.37833333333336
18,2021-05-23 14:13:37.758,7963,109,3,59,False,0,car,0 days 00:00:04.313000,0 days 01:43:36.995000,216.64500000000004
19,2021-05-23 14:13:37.998,8601,114,3,71,False,0,car,0 days 00:00:04.553000,0 days 01:43:37.235000,224.245
20,2021-05-23 14:13:38.238,9000,124,3,83,False,0,car,0 days 00:00:04.793000,0 days 01:43:37.475000,232.51166666666668
21,2021-05-23 14:13:38.478,10126,132,3,96,False,0,car,0 days 00:00:05.033000,0 days 01:43:37.715000,241.3116666666667
22,2021-05-23 14:13:38.718,10815,142,3,100,False,0,car,0 days 00:00:05.273000,0 days 01:43:37.955000,250.77833333333336
23,2021-05-23 14:13:38.958,11148,158,3,100,False,0,car,0 days 00:00:05.513000,0 days 01:43:38.195000,261.31166666666667
24,2021-05-23 14:13:39.198,11994,167,3,100,False,0,car,0 days 00:00:05.753000,0 days 01:43:38.435000,272.445
25,2021-05-23 14:13:39.438,10756,178,4,100,False,0,car,0 days 00:00:05.993000,0 days 01:43:38.675000,284.31166666666667
26,2021-05-23 14:13:39.678,11227,186,4,100,False,0,car,0 days 00:00:06.233000,0 days 01:43:38.915000,296.7116666666667
27,2021-05-23 14:13:39.918,11507,192,4,100,False,0,car,0 days 00:00:06.473000,0 days 01:43:39.155000,309.5116666666667
28,2021-05-23 14:13:40.198,12025,201,4,100,False,0,car,0 days 00:00:06.753000,0 days 01:43:39.435000,325.145
29,2021-05-23 14:13:40.438,10345,209,5,100,False,0,car,0 days 00:00:06.993000,0 days 01:43:39.675000,339.0783333333333
30,2021-05-23 14:13:40.678,10891,212,5,100,False,0,car,0 days 00:00:07.233000,0 days 01:43:39.915000,353.21166666666664
31,2021-05-23 14:13:40.918,11268,219,5,100,False,0,car,0 days 00:00:07.473000,0 days 01:43:40.155000,367.81166666666667
32,2021-05-23 14:13:41.158,11573,226,5,100,False,0,car,0 days 00:00:07.713000,0 days 01:43:40.395000,382.8783333333333
33,2021-05-23 14:13:41.398,11751,230,5,100,False,0,car,0 days 00:00:07.953000,0 days 01:43:40.635000,398.21166666666664
34,2021-05-23 14:13:41.599,11816,232,5,100,False,0,car,0 days 00:00:08.154000,0 days 01:43:40.836000,411.16499999999996
35,2021-05-23 14:13:41.838,10482,238,6,100,False,0,car,0 days 00:00:08.393000,0 days 01:43:41.075000,426.96555555555557
36,2021-05-23 14:13:42.078,10624,241,6,100,False,0,car,0 days 00:00:08.633000,0 days 01:43:41.315000,443.03222222222223
37,2021-05-23 14:13:42.318,10747,244,6,100,False,0,car,0 days 00:00:08.873000,0 days 01:43:41.555000,459.2988888888889
