,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
0,2021-05-23 13:47:29.834,11343,259,6,100,False,0,car,0 days 00:00:00.055000,0 days 01:17:29.071000,3.9569444444444444
1,2021-05-23 13:47:30.074,11540,262,6,100,False,0,car,0 days 00:00:00.295000,0 days 01:17:29.311000,21.423611111111114
2,2021-05-23 13:47:30.314,11640,264,6,100,False,0,car,0 days 00:00:00.535000,0 days 01:17:29.551000,39.02361111111111
3,2021-05-23 13:47:30.554,11710,267,6,100,False,0,car,0 days 00:00:00.775000,0 days 01:17:29.791000,56.823611111111106
4,2021-05-23 13:47:30.794,10308,268,6,100,False,0,car,0 days 00:00:01.015000,0 days 01:17:30.031000,74.69027777777778
5,2021-05-23 13:47:31.034,9925,267,7,0,True,0,car,0 days 00:00:01.255000,0 days 01:17:30.271000,92.49027777777778
6,2021-05-23 13:47:31.274,9174,247,7,0,True,0,car,0 days 00:00:01.495000,0 days 01:17:30.511000,108.95694444444445
7,2021-05-23 13:47:31.554,9220,216,7,0,True,0,car,0 days 00:00:01.775000,0 days 01:17:30.791000,125.75694444444444
8,2021-05-23 13:47:31.794,9992,196,7,0,True,0,car,0 days 00:00:02.015000,0 days 01:17:31.031000,138.82361111111112
9,2021-05-23 13:47:32.034,9677,166,5,0,True,0,car,0 days 00:00:02.255000,0 days 01:17:31.271000,149.89027777777778
10,2021-05-23 13:47:32.274,9705,148,4,0,True,0,car,0 days 00:00:02.495000,0 days 01:17:31.511000,159.75694444444443
11,2021-05-23 13:47:32.514,8865,135,3,0,True,0,car,0 days 00:00:02.735000,0 days 01:17:31.751000,168.75694444444443
12,2021-05-23 13:47:32.753,8024,116,3,0,True,0,car,0 days 00:00:02.974000,0 days 01:17:31.990000,176.45805555555555
13,2021-05-23 13:47:32.993,7448,110,3,0,True,0,car,0 days 00:00:03.214000,0 days 01:17:32.230000,183.7913888888889
14,2021-05-23 13:47:33.273,7159,105,3,0,False,0,car,0 days 00:00:03.494000,0 days 01:17:32.510000,191.95805555555555
15,2021-05-23 13:47:33.513,7223,103,3,15,False,0,car,0 days 00:00:03.734000,0 days 01:17:32.750000,198.82472222222222
16,2021-05-23 13:47:33.753,7236,105,3,27,False,0,car,0 days 00:00:03.974000,0 days 01:17:32.990000,205.82472222222222
17,2021-05-23 13:47:33.993,7626,102,3,41,False,0,car,0 days 00:00:04.214000,0 days 01:17:33.230000,212.62472222222223
18,2021-05-23 13:47:34.233,8186,103,3,64,False,0,car,0 days 00:00:04.454000,0 days 01:17:33.470000,219.4913888888889
19,2021-05-23 13:47:34.473,8601,111,3,71,False,0,car,0 days 00:00:04.694000,0 days 01:17:33.710000,226.89138888888888
20,2021-05-23 13:47:34.713,8903,118,3,84,False,0,car,0 days 00:00:04.934000,0 days 01:17:33.950000,234.75805555555556
21,2021-05-23 13:47:34.953,10001,126,3,100,False,0,car,0 days 00:00:05.174000,0 days 01:17:34.190000,243.15805555555556
22,2021-05-23 13:47:35.193,10982,142,3,100,False,0,car,0 days 00:00:05.414000,0 days 01:17:34.430000,252.62472222222223
23,2021-05-23 13:47:35.433,11508,157,3,100,False,0,car,0 days 00:00:05.654000,0 days 01:17:34.670000,263.09138888888884
24,2021-05-23 13:47:35.673,11028,166,3,100,False,0,car,0 days 00:00:05.894000,0 days 01:17:34.910000,274.1580555555555
