,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
0,2021-05-23 13:25:30.310,11517,261,6,100,False,0,car,0 days 00:00:00.228000,0 days 00:55:29.547000,16.53
1,2021-05-23 13:25:30.550,11640,265,6,100,False,0,car,0 days 00:00:00.468000,0 days 00:55:29.787000,34.19666666666667
2,2021-05-23 13:25:30.790,11397,266,6,100,False,0,car,0 days 00:00:00.708000,0 days 00:55:30.027000,51.93000000000001
3,2021-05-23 13:25:31.030,10277,267,7,100,False,0,car,0 days 00:00:00.948000,0 days 00:55:30.267000,69.73
4,2021-05-23 13:25:31.270,10304,267,7,100,False,0,car,0 days 00:00:01.188000,0 days 00:55:30.507000,87.53000000000002
5,2021-05-23 13:25:31.510,9802,267,7,0,True,0,car,0 days 00:00:01.428000,0 days 00:55:30.747000,105.33000000000001
6,2021-05-23 13:25:31.750,8624,228,7,0,True,0,car,0 days 00:00:01.668000,0 days 00:55:30.987000,120.53000000000002
7,2021-05-23 13:25:31.989,9178,208,7,0,True,0,car,0 days 00:00:01.907000,0 days 00:55:31.226000,134.3388888888889
8,2021-05-23 13:25:32.229,9812,177,7,0,True,0,car,0 days 00:00:02.147000,0 days 00:55:31.466000,146.1388888888889
9,2021-05-23 13:25:32.469,9625,158,7,0,True,0,car,0 days 00:00:02.387000,0 days 00:55:31.706000,156.67222222222225
10,2021-05-23 13:25:32.709,9619,142,6,0,True,0,car,0 days 00:00:02.627000,0 days 00:55:31.946000,166.1388888888889
11,2021-05-23 13:25:32.949,8460,122,3,0,True,0,car,0 days 00:00:02.867000,0 days 00:55:32.186000,174.27222222222224
12,2021-05-23 13:25:33.189,7687,115,3,0,True,0,car,0 days 00:00:03.107000,0 days 00:55:32.426000,181.93888888888893
13,2021-05-23 13:25:33.429,7464,109,3,0,False,0,car,0 days 00:00:03.347000,0 days 00:55:32.666000,189.2055555555556
14,2021-05-23 13:25:33.669,7327,106,3,0,False,0,car,0 days 00:00:03.587000,0 days 00:55:32.906000,196.27222222222227
15,2021-05-23 13:25:33.870,7485,105,3,13,False,0,car,0 days 00:00:03.788000,0 days 00:55:33.107000,202.13472222222228
16,2021-05-23 13:25:34.110,7547,101,3,14,False,0,car,0 days 00:00:04.028000,0 days 00:55:33.347000,208.86805555555563
17,2021-05-23 13:25:34.350,7404,102,3,41,False,0,car,0 days 00:00:04.268000,0 days 00:55:33.587000,215.66805555555564
18,2021-05-23 13:25:34.590,7937,105,3,50,False,0,car,0 days 00:00:04.508000,0 days 00:55:33.827000,222.6680555555556
