,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
0,2021-05-23 14:40:05.202,10663,274,7,100,False,12,car,0 days 00:00:00.008000,0 days 02:10:04.439000,0.6088888888888889
1,2021-05-23 14:40:05.442,10799,278,7,100,False,12,car,0 days 00:00:00.248000,0 days 02:10:04.679000,19.14222222222222
2,2021-05-23 14:40:05.682,10828,280,7,100,False,12,car,0 days 00:00:00.488000,0 days 02:10:04.919000,37.80888888888889
3,2021-05-23 14:40:05.922,10928,282,7,100,False,12,car,0 days 00:00:00.728000,0 days 02:10:05.159000,56.60888888888889
4,2021-05-23 14:40:06.162,10928,283,7,100,False,12,car,0 days 00:00:00.968000,0 days 02:10:05.399000,75.47555555555556
5,2021-05-23 14:40:06.402,10193,282,7,0,True,12,car,0 days 00:00:01.208000,0 days 02:10:05.639000,94.27555555555557
6,2021-05-23 14:40:06.642,9353,245,7,0,True,0,car,0 days 00:00:01.448000,0 days 02:10:05.879000,110.6088888888889
7,2021-05-23 14:40:06.843,9773,222,7,0,True,0,car,0 days 00:00:01.649000,0 days 02:10:06.080000,123.0038888888889
8,2021-05-23 14:40:07.083,9565,201,7,0,True,0,car,0 days 00:00:01.889000,0 days 02:10:06.320000,136.4038888888889
9,2021-05-23 14:40:07.323,8680,178,5,0,True,0,car,0 days 00:00:02.129000,0 days 02:10:06.560000,148.27055555555557
10,2021-05-23 14:40:07.563,8890,153,5,0,True,0,car,0 days 00:00:02.369000,0 days 02:10:06.800000,158.4705555555556
11,2021-05-23 14:40:07.803,9475,138,5,0,True,0,car,0 days 00:00:02.609000,0 days 02:10:07.040000,167.67055555555558
12,2021-05-23 14:40:08.043,8240,118,3,0,True,0,car,0 days 00:00:02.849000,0 days 02:10:07.280000,175.53722222222225
13,2021-05-23 14:40:08.283,7776,114,3,0,True,0,car,0 days 00:00:03.089000,0 days 02:10:07.520000,183.13722222222225
14,2021-05-23 14:40:08.523,7550,113,3,0,False,0,car,0 days 00:00:03.329000,0 days 02:10:07.760000,190.67055555555558
15,2021-05-23 14:40:08.763,7533,110,3,13,False,0,car,0 days 00:00:03.569000,0 days 02:10:08,198.00388888888892
16,2021-05-23 14:40:09.003,7591,105,3,14,False,0,car,0 days 00:00:03.809000,0 days 02:10:08.240000,205.00388888888892
17,2021-05-23 14:40:09.243,7406,104,3,38,False,0,car,0 days 00:00:04.049000,0 days 02:10:08.480000,211.93722222222226
18,2021-05-23 14:40:09.483,8064,107,3,60,False,0,car,0 days 00:00:04.289000,0 days 02:10:08.720000,219.0705555555556
19,2021-05-23 14:40:09.723,8635,112,3,71,False,0,car,0 days 00:00:04.529000,0 days 02:10:08.960000,226.53722222222223
20,2021-05-23 14:40:09.963,9320,123,3,87,False,0,car,0 days 00:00:04.769000,0 days 02:10:09.200000,234.73722222222224
21,2021-05-23 14:40:10.203,10463,134,3,100,False,0,car,0 days 00:00:05.009000,0 days 02:10:09.440000,243.67055555555558
22,2021-05-23 14:40:10.443,11262,150,3,100,False,0,car,0 days 00:00:05.249000,0 days 02:10:09.680000,253.67055555555558
23,2021-05-23 14:40:10.683,11968,160,3,100,False,0,car,0 days 00:00:05.489000,0 days 02:10:09.920000,264.33722222222224
24,2021-05-23 14:40:10.923,11268,172,3,100,False,0,car,0 days 00:00:05.729000,0 days 02:10:10.160000,275.8038888888889
25,2021-05-23 14:40:11.163,11130,181,4,100,False,0,car,0 days 00:00:05.969000,0 days 02:10:10.400000,287.87055555555554
26,2021-05-23 14:40:11.403,11679,189,4,100,False,0,car,0 days 00:00:06.209000,0 days 02:10:10.640000,300.47055555555556
27,2021-05-23 14:40:11.642,11822,200,4,100,False,0,car,0 days 00:00:06.448000,0 days 02:10:10.879000,313.74833333333333
28,2021-05-23 14:40:11.882,10724,208,5,100,False,0,car,0 days 00:00:06.688000,0 days 02:10:11.119000,327.615
29,2021-05-23 14:40:12.122,10994,211,5,100,False,0,car,0 days 00:00:06.928000,0 days 02:10:11.359000,341.6816666666667
30,2021-05-23 14:40:12.362,11409,220,5,100,False,0,car,0 days 00:00:07.168000,0 days 02:10:11.599000,356.3483333333333
31,2021-05-23 14:40:12.602,11652,225,5,100,False,0,car,0 days 00:00:07.408000,0 days 02:10:11.839000,371.3483333333333
32,2021-05-23 14:40:12.842,11889,232,5,100,False,0,car,0 days 00:00:07.648000,0 days 02:10:12.079000,386.815
33,2021-05-23 14:40:13.082,10467,235,6,100,False,0,car,0 days 00:00:07.888000,0 days 02:10:12.319000,402.4816666666667
