,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
0,2021-05-23 14:18:37.599,11458,260,6,100,False,0,car,0 days 00:00:00.119000,0 days 01:48:36.836000,8.594444444444443
1,2021-05-23 14:18:37.839,11524,263,6,100,False,0,car,0 days 00:00:00.359000,0 days 01:48:37.076000,26.12777777777778
2,2021-05-23 14:18:38.079,10592,264,6,100,False,0,car,0 days 00:00:00.599000,0 days 01:48:37.316000,43.72777777777778
3,2021-05-23 14:18:38.319,10183,264,7,100,False,0,car,0 days 00:00:00.839000,0 days 01:48:37.556000,61.32777777777778
4,2021-05-23 14:18:38.559,9778,263,7,0,False,0,car,0 days 00:00:01.079000,0 days 01:48:37.796000,78.86111111111111
5,2021-05-23 14:18:38.799,9509,258,7,0,True,0,car,0 days 00:00:01.319000,0 days 01:48:38.036000,96.06111111111113
6,2021-05-23 14:18:39.039,9287,244,7,0,True,0,car,0 days 00:00:01.559000,0 days 01:48:38.276000,112.3277777777778
7,2021-05-23 14:18:39.279,8152,218,7,0,True,0,car,0 days 00:00:01.799000,0 days 01:48:38.516000,126.86111111111113
8,2021-05-23 14:18:39.519,8314,201,7,0,True,0,car,0 days 00:00:02.039000,0 days 01:48:38.756000,140.26111111111112
9,2021-05-23 14:18:39.759,9021,174,6,0,True,0,car,0 days 00:00:02.279000,0 days 01:48:38.996000,151.86111111111114
10,2021-05-23 14:18:39.999,7712,157,5,0,True,0,car,0 days 00:00:02.519000,0 days 01:48:39.236000,162.3277777777778
11,2021-05-23 14:18:40.239,8018,134,5,0,True,0,car,0 days 00:00:02.759000,0 days 01:48:39.476000,171.26111111111115
12,2021-05-23 14:18:40.479,8070,122,4,0,True,0,car,0 days 00:00:02.999000,0 days 01:48:39.716000,179.39444444444447
13,2021-05-23 14:18:40.719,7919,116,3,0,True,0,car,0 days 00:00:03.239000,0 days 01:48:39.956000,187.12777777777782
14,2021-05-23 14:18:40.959,7671,112,3,0,False,0,car,0 days 00:00:03.479000,0 days 01:48:40.196000,194.5944444444445
15,2021-05-23 14:18:41.199,7753,110,3,12,False,0,car,0 days 00:00:03.719000,0 days 01:48:40.436000,201.92777777777783
16,2021-05-23 14:18:41.439,7696,107,3,23,False,0,car,0 days 00:00:03.959000,0 days 01:48:40.676000,209.06111111111116
17,2021-05-23 14:18:41.679,7713,107,3,34,False,0,car,0 days 00:00:04.199000,0 days 01:48:40.916000,216.19444444444449
18,2021-05-23 14:18:41.919,8328,110,3,70,False,0,car,0 days 00:00:04.439000,0 days 01:48:41.156000,223.52777777777783
19,2021-05-23 14:18:42.159,9028,121,3,84,False,0,car,0 days 00:00:04.679000,0 days 01:48:41.396000,231.5944444444445
20,2021-05-23 14:18:42.399,9720,129,3,87,False,0,car,0 days 00:00:04.919000,0 days 01:48:41.636000,240.1944444444445
21,2021-05-23 14:18:42.639,9854,144,3,90,False,0,car,0 days 00:00:05.159000,0 days 01:48:41.876000,249.79444444444454
22,2021-05-23 14:18:42.919,11114,155,3,100,False,0,car,0 days 00:00:05.439000,0 days 01:48:42.156000,261.8500000000001
23,2021-05-23 14:18:43.159,10881,169,3,100,False,0,car,0 days 00:00:05.679000,0 days 01:48:42.396000,273.11666666666673
24,2021-05-23 14:18:43.399,10723,172,4,100,False,0,car,0 days 00:00:05.919000,0 days 01:48:42.636000,284.5833333333334
25,2021-05-23 14:18:43.639,11319,187,4,100,False,0,car,0 days 00:00:06.159000,0 days 01:48:42.876000,297.0500000000001
26,2021-05-23 14:18:43.878,11830,193,4,100,False,0,car,0 days 00:00:06.398000,0 days 01:48:43.115000,309.86305555555566
27,2021-05-23 14:18:44.079,10850,200,4,100,False,0,car,0 days 00:00:06.599000,0 days 01:48:43.316000,321.0297222222223
28,2021-05-23 14:18:44.319,10642,202,5,100,False,0,car,0 days 00:00:06.839000,0 days 01:48:43.556000,334.496388888889
29,2021-05-23 14:18:44.559,11043,210,5,100,False,0,car,0 days 00:00:07.079000,0 days 01:48:43.796000,348.496388888889
30,2021-05-23 14:18:44.799,11286,218,5,100,False,0,car,0 days 00:00:07.319000,0 days 01:48:44.036000,363.02972222222235
31,2021-05-23 14:18:45.039,11514,225,5,100,False,0,car,0 days 00:00:07.559000,0 days 01:48:44.276000,378.0297222222223
32,2021-05-23 14:18:45.279,11837,229,5,100,False,0,car,0 days 00:00:07.799000,0 days 01:48:44.516000,393.29638888888894
33,2021-05-23 14:18:45.519,10577,233,5,100,False,0,car,0 days 00:00:08.039000,0 days 01:48:44.756000,408.82972222222224
34,2021-05-23 14:18:45.759,10532,237,6,100,False,0,car,0 days 00:00:08.279000,0 days 01:48:44.996000,424.62972222222226
35,2021-05-23 14:18:45.999,10669,241,6,100,False,0,car,0 days 00:00:08.519000,0 days 01:48:45.236000,440.6963888888889
36,2021-05-23 14:18:46.239,10776,245,6,100,False,0,car,0 days 00:00:08.759000,0 days 01:48:45.476000,457.0297222222223
37,2021-05-23 14:18:46.479,10924,247,6,100,False,0,car,0 days 00:00:08.999000,0 days 01:48:45.716000,473.496388888889
38,2021-05-23 14:18:46.719,10969,250,6,100,False,0,car,0 days 00:00:09.239000,0 days 01:48:45.956000,490.1630555555557
39,2021-05-23 14:18:46.959,11159,253,6,100,False,0,car,0 days 00:00:09.479000,0 days 01:48:46.196000,507.02972222222235
40,2021-05-23 14:18:47.199,11247,255,6,100,False,0,car,0 days 00:00:09.719000,0 days 01:48:46.436000,524.0297222222224
41,2021-05-23 14:18:47.439,11320,258,6,100,False,0,car,0 days 00:00:09.959000,0 days 01:48:46.676000,541.2297222222224
42,2021-05-23 14:18:47.679,11546,261,6,100,False,0,car,0 days 00:00:10.199000,0 days 01:48:46.916000,558.6297222222223
43,2021-05-23 14:18:47.919,11050,260,6,100,False,0,car,0 days 00:00:10.439000,0 days 01:48:47.156000,575.9630555555557
44,2021-05-23 14:18:48.159,10940,255,6,0,False,0,car,0 days 00:00:10.679000,0 days 01:48:47.396000,592.9630555555557
45,2021-05-23 14:18:48.399,10640,249,6,0,False,0,car,0 days 00:00:10.919000,0 days 01:48:47.636000,609.5630555555557
46,2021-05-23 14:18:48.639,10336,240,6,0,True,0,car,0 days 00:00:11.159000,0 days 01:48:47.876000,625.5630555555557
47,2021-05-23 14:18:48.879,9783,230,6,0,True,0,car,0 days 00:00:11.399000,0 days 01:48:48.116000,640.8963888888891
48,2021-05-23 14:18:49.159,9162,216,6,0,True,0,car,0 days 00:00:11.679000,0 days 01:48:48.396000,657.696388888889
49,2021-05-23 14:18:49.399,8818,209,6,0,True,0,car,0 days 00:00:11.919000,0 days 01:48:48.636000,671.6297222222224
50,2021-05-23 14:18:49.639,9702,197,6,0,True,0,car,0 days 00:00:12.159000,0 days 01:48:48.876000,684.7630555555558
51,2021-05-23 14:18:49.879,9393,189,5,0,True,0,car,0 days 00:00:12.399000,0 days 01:48:49.116000,697.3630555555558
52,2021-05-23 14:18:50.119,9796,181,5,0,True,0,car,0 days 00:00:12.639000,0 days 01:48:49.356000,709.4297222222225
53,2021-05-23 14:18:50.359,10024,172,4,0,False,0,car,0 days 00:00:12.879000,0 days 01:48:49.596000,720.8963888888892
54,2021-05-23 14:18:50.639,9637,167,4,0,False,0,car,0 days 00:00:13.159000,0 days 01:48:49.876000,733.885277777778
55,2021-05-23 14:18:50.879,9408,164,4,0,False,0,car,0 days 00:00:13.399000,0 days 01:48:50.116000,744.8186111111114
