,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
0,2021-05-23 13:37:09.631,11370,258,6,100,False,0,car,0 days 00:00:00.020000,0 days 01:07:08.868000,1.4333333333333333
1,2021-05-23 13:37:09.871,11494,261,6,100,False,0,car,0 days 00:00:00.260000,0 days 01:07:09.108000,18.833333333333336
2,2021-05-23 13:37:10.111,11600,263,6,100,False,0,car,0 days 00:00:00.500000,0 days 01:07:09.348000,36.36666666666667
3,2021-05-23 13:37:10.351,11633,266,6,100,False,0,car,0 days 00:00:00.740000,0 days 01:07:09.588000,54.099999999999994
4,2021-05-23 13:37:10.591,10609,266,6,100,False,0,car,0 days 00:00:00.980000,0 days 01:07:09.828000,71.83333333333334
5,2021-05-23 13:37:10.831,10248,266,7,100,True,0,car,0 days 00:00:01.220000,0 days 01:07:10.068000,89.56666666666666
6,2021-05-23 13:37:11.032,9379,266,7,0,True,0,car,0 days 00:00:01.421000,0 days 01:07:10.269000,104.41833333333334
7,2021-05-23 13:37:11.272,8819,226,7,0,True,0,car,0 days 00:00:01.661000,0 days 01:07:10.509000,119.485
8,2021-05-23 13:37:11.512,9566,205,7,0,True,0,car,0 days 00:00:01.901000,0 days 01:07:10.749000,133.15166666666667
9,2021-05-23 13:37:11.752,9782,184,7,0,True,0,car,0 days 00:00:02.141000,0 days 01:07:10.989000,145.41833333333335
10,2021-05-23 13:37:11.992,9215,160,6,0,True,0,car,0 days 00:00:02.381000,0 days 01:07:11.229000,156.08500000000004
11,2021-05-23 13:37:12.232,8246,137,4,0,True,0,car,0 days 00:00:02.621000,0 days 01:07:11.469000,165.21833333333336
12,2021-05-23 13:37:12.472,8299,123,3,0,True,0,car,0 days 00:00:02.861000,0 days 01:07:11.709000,173.41833333333338
13,2021-05-23 13:37:12.712,7645,113,3,0,True,0,car,0 days 00:00:03.101000,0 days 01:07:11.949000,180.9516666666667
14,2021-05-23 13:37:12.952,7423,107,3,0,False,0,car,0 days 00:00:03.341000,0 days 01:07:12.189000,188.08500000000004
15,2021-05-23 13:37:13.192,7430,104,3,0,False,0,car,0 days 00:00:03.581000,0 days 01:07:12.429000,195.01833333333337
16,2021-05-23 13:37:13.432,7201,101,3,13,False,0,car,0 days 00:00:03.821000,0 days 01:07:12.669000,201.7516666666667
17,2021-05-23 13:37:13.672,7463,101,3,24,False,0,car,0 days 00:00:04.061000,0 days 01:07:12.909000,208.485
18,2021-05-23 13:37:13.912,7575,102,3,42,False,0,car,0 days 00:00:04.301000,0 days 01:07:13.149000,215.28500000000003
19,2021-05-23 13:37:14.152,7983,106,3,67,False,0,car,0 days 00:00:04.541000,0 days 01:07:13.389000,222.3516666666667
20,2021-05-23 13:37:14.392,8685,113,3,76,False,0,car,0 days 00:00:04.781000,0 days 01:07:13.629000,229.88500000000002
21,2021-05-23 13:37:14.632,9416,124,3,89,False,0,car,0 days 00:00:05.021000,0 days 01:07:13.869000,238.15166666666667
22,2021-05-23 13:37:14.872,10332,124,3,100,False,0,car,0 days 00:00:05.261000,0 days 01:07:14.109000,246.41833333333335
23,2021-05-23 13:37:15.112,10332,143,3,100,False,0,car,0 days 00:00:05.501000,0 days 01:07:14.349000,255.95166666666668
24,2021-05-23 13:37:15.352,11490,158,3,100,False,0,car,0 days 00:00:05.741000,0 days 01:07:14.589000,266.485
25,2021-05-23 13:37:15.592,10942,167,3,100,False,0,car,0 days 00:00:05.981000,0 days 01:07:14.829000,277.61833333333334
26,2021-05-23 13:37:15.831,10881,174,4,100,False,0,car,0 days 00:00:06.220000,0 days 01:07:15.068000,289.17
27,2021-05-23 13:37:16.071,11296,185,4,100,False,0,car,0 days 00:00:06.460000,0 days 01:07:15.308000,301.50333333333333
28,2021-05-23 13:37:16.311,11775,189,4,100,False,0,car,0 days 00:00:06.700000,0 days 01:07:15.548000,314.10333333333335
29,2021-05-23 13:37:16.551,12007,201,4,100,False,0,car,0 days 00:00:06.940000,0 days 01:07:15.788000,327.5033333333334
30,2021-05-23 13:37:16.791,11727,206,5,100,False,0,car,0 days 00:00:07.180000,0 days 01:07:16.028000,341.23666666666674
31,2021-05-23 13:37:17.031,11002,211,5,100,False,0,car,0 days 00:00:07.420000,0 days 01:07:16.268000,355.3033333333334
32,2021-05-23 13:37:17.271,11369,219,5,100,False,0,car,0 days 00:00:07.660000,0 days 01:07:16.508000,369.90333333333336
33,2021-05-23 13:37:17.511,11586,224,5,100,False,0,car,0 days 00:00:07.900000,0 days 01:07:16.748000,384.8366666666667
34,2021-05-23 13:37:17.712,11768,228,5,100,False,0,car,0 days 00:00:08.101000,0 days 01:07:16.949000,397.5666666666667
35,2021-05-23 13:37:17.952,11923,229,5,100,False,0,car,0 days 00:00:08.341000,0 days 01:07:17.189000,412.83333333333337
36,2021-05-23 13:37:18.192,10548,236,5,100,False,0,car,0 days 00:00:08.581000,0 days 01:07:17.429000,428.5666666666667
37,2021-05-23 13:37:18.432,10580,239,6,100,False,0,car,0 days 00:00:08.821000,0 days 01:07:17.669000,444.49999999999994
38,2021-05-23 13:37:18.672,10835,243,6,100,False,0,car,0 days 00:00:09.061000,0 days 01:07:17.909000,460.69999999999993
39,2021-05-23 13:37:18.912,10888,246,6,100,False,0,car,0 days 00:00:09.301000,0 days 01:07:18.149000,477.09999999999997
40,2021-05-23 13:37:19.152,10998,250,6,100,False,0,car,0 days 00:00:09.541000,0 days 01:07:18.389000,493.76666666666665
41,2021-05-23 13:37:19.392,11105,252,6,100,False,0,car,0 days 00:00:09.781000,0 days 01:07:18.629000,510.56666666666666
42,2021-05-23 13:37:19.632,11201,254,6,100,False,0,car,0 days 00:00:10.021000,0 days 01:07:18.869000,527.5
43,2021-05-23 13:37:19.872,11281,257,6,100,False,0,car,0 days 00:00:10.261000,0 days 01:07:19.109000,544.6333333333333
44,2021-05-23 13:37:20.112,11494,259,6,100,False,0,car,0 days 00:00:10.501000,0 days 01:07:19.349000,561.9
45,2021-05-23 13:37:20.352,11500,260,6,100,False,0,car,0 days 00:00:10.741000,0 days 01:07:19.589000,579.2333333333333
46,2021-05-23 13:37:20.592,11446,260,6,100,False,0,car,0 days 00:00:10.981000,0 days 01:07:19.829000,596.5666666666666
47,2021-05-23 13:37:20.832,10889,259,6,0,True,0,car,0 days 00:00:11.221000,0 days 01:07:20.069000,613.8333333333333
48,2021-05-23 13:37:21.072,10492,245,6,0,True,0,car,0 days 00:00:11.461000,0 days 01:07:20.309000,630.1666666666666
49,2021-05-23 13:37:21.312,9751,232,6,0,True,0,car,0 days 00:00:11.701000,0 days 01:07:20.549000,645.6333333333333
50,2021-05-23 13:37:21.552,10403,216,6,0,True,0,car,0 days 00:00:11.941000,0 days 01:07:20.789000,660.0333333333333
51,2021-05-23 13:37:21.792,10027,206,5,0,True,0,car,0 days 00:00:12.181000,0 days 01:07:21.029000,673.7666666666667
52,2021-05-23 13:37:22.032,9720,190,5,0,True,0,car,0 days 00:00:12.421000,0 days 01:07:21.269000,686.4333333333333
53,2021-05-23 13:37:22.272,9720,182,5,0,True,0,car,0 days 00:00:12.661000,0 days 01:07:21.509000,698.5666666666666
54,2021-05-23 13:37:22.551,10212,174,4,0,False,0,car,0 days 00:00:12.940000,0 days 01:07:21.788000,712.0516666666666
55,2021-05-23 13:37:22.791,9784,172,4,0,False,0,car,0 days 00:00:13.180000,0 days 01:07:22.028000,723.5183333333333
56,2021-05-23 13:37:23.031,9734,165,4,8,False,0,car,0 days 00:00:13.420000,0 days 01:07:22.268000,734.5183333333333
57,2021-05-23 13:37:23.271,9305,161,4,13,False,0,car,0 days 00:00:13.660000,0 days 01:07:22.508000,745.2516666666666
58,2021-05-23 13:37:23.511,9183,159,4,16,False,0,car,0 days 00:00:13.900000,0 days 01:07:22.748000,755.8516666666666
59,2021-05-23 13:37:23.751,9007,150,4,44,False,0,car,0 days 00:00:14.140000,0 days 01:07:22.988000,765.8516666666666
60,2021-05-23 13:37:23.991,9255,151,4,60,False,0,car,0 days 00:00:14.380000,0 days 01:07:23.228000,775.9183333333333
61,2021-05-23 13:37:24.192,9303,153,4,71,False,0,car,0 days 00:00:14.581000,0 days 01:07:23.429000,784.4608333333333
62,2021-05-23 13:37:24.432,9646,158,4,80,False,0,car,0 days 00:00:14.821000,0 days 01:07:23.669000,794.9941666666666
63,2021-05-23 13:37:24.672,9975,160,4,79,False,0,car,0 days 00:00:15.061000,0 days 01:07:23.909000,805.6608333333332
64,2021-05-23 13:37:24.912,9891,164,4,59,False,0,car,0 days 00:00:15.301000,0 days 01:07:24.149000,816.5941666666665
65,2021-05-23 13:37:25.152,9831,165,4,37,False,0,car,0 days 00:00:15.541000,0 days 01:07:24.389000,827.5941666666665
66,2021-05-23 13:37:25.392,9108,161,4,0,True,0,car,0 days 00:00:15.781000,0 days 01:07:24.629000,838.3274999999999
67,2021-05-23 13:37:25.632,10129,147,3,0,True,0,car,0 days 00:00:16.021000,0 days 01:07:24.869000,848.1274999999998
68,2021-05-23 13:37:25.872,9508,139,3,0,True,0,car,0 days 00:00:16.261000,0 days 01:07:25.109000,857.3941666666666
69,2021-05-23 13:37:26.112,9271,136,3,0,False,0,car,0 days 00:00:16.501000,0 days 01:07:25.349000,866.4608333333332
70,2021-05-23 13:37:26.352,9130,131,3,4,False,0,car,0 days 00:00:16.741000,0 days 01:07:25.589000,875.1941666666664
71,2021-05-23 13:37:26.592,9040,130,3,34,False,0,car,0 days 00:00:16.981000,0 days 01:07:25.829000,883.8608333333332
72,2021-05-23 13:37:26.832,9020,126,3,46,False,0,car,0 days 00:00:17.221000,0 days 01:07:26.069000,892.2608333333332
