,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
0,2021-05-23 13:08:31.947,11345,258,6,100,False,0,car,0 days 00:00:00.075000,0 days 00:38:31.184000,5.375
1,2021-05-23 13:08:32.187,11450,262,6,100,False,0,car,0 days 00:00:00.315000,0 days 00:38:31.424000,22.841666666666665
2,2021-05-23 13:08:32.427,11414,265,6,100,False,0,car,0 days 00:00:00.555000,0 days 00:38:31.664000,40.50833333333334
3,2021-05-23 13:08:32.707,11692,267,6,100,False,0,car,0 days 00:00:00.835000,0 days 00:38:31.944000,61.275000000000006
4,2021-05-23 13:08:32.946,11776,264,6,0,True,0,car,0 days 00:00:01.074000,0 days 00:38:32.183000,78.80166666666668
5,2021-05-23 13:08:33.186,11076,247,6,0,True,0,car,0 days 00:00:01.314000,0 days 00:38:32.423000,95.26833333333335
6,2021-05-23 13:08:33.426,9683,218,6,0,True,0,car,0 days 00:00:01.554000,0 days 00:38:32.663000,109.80166666666668
7,2021-05-23 13:08:33.666,10111,199,6,0,True,0,car,0 days 00:00:01.794000,0 days 00:38:32.903000,123.06833333333334
8,2021-05-23 13:08:33.906,9295,183,5,0,True,0,car,0 days 00:00:02.034000,0 days 00:38:33.143000,135.26833333333335
9,2021-05-23 13:08:34.147,9319,158,4,0,True,0,car,0 days 00:00:02.275000,0 days 00:38:33.384000,145.84555555555556
10,2021-05-23 13:08:34.387,9901,144,4,0,True,0,car,0 days 00:00:02.515000,0 days 00:38:33.624000,155.44555555555556
11,2021-05-23 13:08:34.627,8760,124,3,0,True,0,car,0 days 00:00:02.755000,0 days 00:38:33.864000,163.71222222222224
12,2021-05-23 13:08:34.867,7909,114,3,0,True,0,car,0 days 00:00:02.995000,0 days 00:38:34.104000,171.31222222222223
13,2021-05-23 13:08:35.107,7147,106,3,0,True,0,car,0 days 00:00:03.235000,0 days 00:38:34.344000,178.3788888888889
14,2021-05-23 13:08:35.347,7113,102,3,0,False,0,car,0 days 00:00:03.475000,0 days 00:38:34.584000,185.17888888888888
15,2021-05-23 13:08:35.587,6956,100,3,7,False,0,car,0 days 00:00:03.715000,0 days 00:38:34.824000,191.84555555555556
16,2021-05-23 13:08:35.827,7151,98,3,20,False,0,car,0 days 00:00:03.955000,0 days 00:38:35.064000,198.3788888888889
17,2021-05-23 13:08:36.067,7138,98,3,29,False,0,car,0 days 00:00:04.195000,0 days 00:38:35.304000,204.91222222222223
18,2021-05-23 13:08:36.307,7278,100,3,29,False,0,car,0 days 00:00:04.435000,0 days 00:38:35.544000,211.5788888888889
19,2021-05-23 13:08:36.547,7689,106,3,68,False,0,car,0 days 00:00:04.675000,0 days 00:38:35.784000,218.64555555555557
20,2021-05-23 13:08:36.787,8247,112,3,78,False,0,car,0 days 00:00:04.915000,0 days 00:38:36.024000,226.11222222222221
21,2021-05-23 13:08:37.027,8709,123,3,85,False,0,car,0 days 00:00:05.155000,0 days 00:38:36.264000,234.31222222222223
22,2021-05-23 13:08:37.267,9797,133,3,100,False,0,car,0 days 00:00:05.395000,0 days 00:38:36.504000,243.1788888888889
23,2021-05-23 13:08:37.507,10593,142,3,100,False,0,car,0 days 00:00:05.635000,0 days 00:38:36.744000,252.64555555555557
24,2021-05-23 13:08:37.747,11243,157,3,100,False,0,car,0 days 00:00:05.875000,0 days 00:38:36.984000,263.1122222222222
25,2021-05-23 13:08:37.987,11932,165,3,100,False,0,car,0 days 00:00:06.115000,0 days 00:38:37.224000,274.1122222222222
26,2021-05-23 13:08:38.227,10952,176,4,100,False,0,car,0 days 00:00:06.355000,0 days 00:38:37.464000,285.84555555555556
27,2021-05-23 13:08:38.467,11079,183,4,100,False,0,car,0 days 00:00:06.595000,0 days 00:38:37.704000,298.04555555555555
28,2021-05-23 13:08:38.707,11623,190,4,100,False,0,car,0 days 00:00:06.835000,0 days 00:38:37.944000,310.71222222222224
29,2021-05-23 13:08:38.947,11839,199,4,100,False,0,car,0 days 00:00:07.075000,0 days 00:38:38.184000,323.9788888888889
30,2021-05-23 13:08:39.187,10765,204,4,100,False,0,car,0 days 00:00:07.315000,0 days 00:38:38.424000,337.5788888888889
31,2021-05-23 13:08:39.427,10739,212,5,100,False,0,car,0 days 00:00:07.555000,0 days 00:38:38.664000,351.71222222222224
32,2021-05-23 13:08:39.666,11112,217,5,100,False,0,car,0 days 00:00:07.794000,0 days 00:38:38.903000,366.11861111111114
33,2021-05-23 13:08:39.906,11468,221,5,100,False,0,car,0 days 00:00:08.034000,0 days 00:38:39.143000,380.8519444444445
34,2021-05-23 13:08:40.146,11662,228,5,100,False,0,car,0 days 00:00:08.274000,0 days 00:38:39.383000,396.0519444444445
35,2021-05-23 13:08:40.386,11821,231,5,100,False,0,car,0 days 00:00:08.514000,0 days 00:38:39.623000,411.4519444444445
36,2021-05-23 13:08:40.626,10941,236,5,100,False,0,car,0 days 00:00:08.754000,0 days 00:38:39.863000,427.18527777777786
37,2021-05-23 13:08:40.827,10325,237,6,100,False,0,car,0 days 00:00:08.955000,0 days 00:38:40.064000,440.41777777777776
38,2021-05-23 13:08:41.067,10678,242,6,100,False,0,car,0 days 00:00:09.195000,0 days 00:38:40.304000,456.5511111111111
39,2021-05-23 13:08:41.307,10860,243,6,100,False,0,car,0 days 00:00:09.435000,0 days 00:38:40.544000,472.7511111111111
40,2021-05-23 13:08:41.547,10986,249,6,100,False,0,car,0 days 00:00:09.675000,0 days 00:38:40.784000,489.3511111111111
41,2021-05-23 13:08:41.787,11071,251,6,100,False,0,car,0 days 00:00:09.915000,0 days 00:38:41.024000,506.08444444444444
42,2021-05-23 13:08:42.027,11225,254,6,100,False,0,car,0 days 00:00:10.155000,0 days 00:38:41.264000,523.0177777777778
43,2021-05-23 13:08:42.267,11245,256,6,100,False,0,car,0 days 00:00:10.395000,0 days 00:38:41.504000,540.0844444444446
44,2021-05-23 13:08:42.507,11393,258,6,100,False,0,car,0 days 00:00:10.635000,0 days 00:38:41.744000,557.2844444444445
45,2021-05-23 13:08:42.747,11373,260,6,100,False,0,car,0 days 00:00:10.875000,0 days 00:38:41.984000,574.6177777777779
46,2021-05-23 13:08:42.987,11484,259,6,0,True,0,car,0 days 00:00:11.115000,0 days 00:38:42.224000,591.8844444444445
47,2021-05-23 13:08:43.227,10471,243,6,0,True,0,car,0 days 00:00:11.355000,0 days 00:38:42.464000,608.0844444444446
48,2021-05-23 13:08:43.467,9948,230,6,0,True,0,car,0 days 00:00:11.595000,0 days 00:38:42.704000,623.4177777777779
49,2021-05-23 13:08:43.707,10400,219,6,0,True,0,car,0 days 00:00:11.835000,0 days 00:38:42.944000,638.017777777778
50,2021-05-23 13:08:43.947,10128,204,5,0,True,0,car,0 days 00:00:12.075000,0 days 00:38:43.184000,651.617777777778
51,2021-05-23 13:08:44.187,10558,196,5,0,True,0,car,0 days 00:00:12.315000,0 days 00:38:43.424000,664.6844444444447
52,2021-05-23 13:08:44.427,10566,181,4,0,True,0,car,0 days 00:00:12.555000,0 days 00:38:43.664000,676.7511111111114
53,2021-05-23 13:08:44.667,10054,172,4,0,True,0,car,0 days 00:00:12.795000,0 days 00:38:43.904000,688.217777777778
54,2021-05-23 13:08:44.907,9598,165,4,0,True,0,car,0 days 00:00:13.035000,0 days 00:38:44.144000,699.217777777778
55,2021-05-23 13:08:45.147,9225,157,4,0,True,0,car,0 days 00:00:13.275000,0 days 00:38:44.384000,709.6844444444447
56,2021-05-23 13:08:45.387,8924,153,4,0,True,0,car,0 days 00:00:13.515000,0 days 00:38:44.624000,719.8844444444447
57,2021-05-23 13:08:45.627,8624,148,4,0,False,0,car,0 days 00:00:13.755000,0 days 00:38:44.864000,729.7511111111114
58,2021-05-23 13:08:45.867,8488,145,4,9,False,0,car,0 days 00:00:13.995000,0 days 00:38:45.104000,739.417777777778
59,2021-05-23 13:08:46.107,8425,142,4,23,False,0,car,0 days 00:00:14.235000,0 days 00:38:45.344000,748.8844444444447
60,2021-05-23 13:08:46.346,8426,140,4,41,False,0,car,0 days 00:00:14.474000,0 days 00:38:45.583000,758.1788888888891
61,2021-05-23 13:08:46.586,8401,140,4,46,False,0,car,0 days 00:00:14.714000,0 days 00:38:45.823000,767.5122222222225
62,2021-05-23 13:08:46.826,8577,142,4,53,False,0,car,0 days 00:00:14.954000,0 days 00:38:46.063000,776.9788888888892
