,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
0,2021-05-23 14:29:59.961,11475,261,6,100,False,0,car,0 days 00:00:00.140000,0 days 01:59:59.198000,10.15
1,2021-05-23 14:30:00.201,11507,264,6,100,False,0,car,0 days 00:00:00.380000,0 days 01:59:59.438000,27.75
2,2021-05-23 14:30:00.481,10261,264,7,100,False,0,car,0 days 00:00:00.660000,0 days 01:59:59.718000,48.28333333333333
3,2021-05-23 14:30:00.721,10227,265,7,100,False,0,car,0 days 00:00:00.900000,0 days 01:59:59.958000,65.95
4,2021-05-23 14:30:00.961,10239,265,7,100,False,0,car,0 days 00:00:01.140000,0 days 02:00:00.198000,83.61666666666667
5,2021-05-23 14:30:01.201,9791,265,7,0,True,0,car,0 days 00:00:01.380000,0 days 02:00:00.438000,101.28333333333335
6,2021-05-23 14:30:01.440,8927,236,7,0,True,0,car,0 days 00:00:01.619000,0 days 02:00:00.677000,116.95111111111112
7,2021-05-23 14:30:01.641,8058,214,7,0,True,0,car,0 days 00:00:01.820000,0 days 02:00:00.878000,128.89944444444444
8,2021-05-23 14:30:01.881,8411,193,7,0,True,0,car,0 days 00:00:02.060000,0 days 02:00:01.118000,141.76611111111112
9,2021-05-23 14:30:02.121,8231,174,6,0,True,0,car,0 days 00:00:02.300000,0 days 02:00:01.358000,153.36611111111114
10,2021-05-23 14:30:02.361,8498,151,5,0,True,0,car,0 days 00:00:02.540000,0 days 02:00:01.598000,163.4327777777778
11,2021-05-23 14:30:02.601,8735,136,4,0,True,0,car,0 days 00:00:02.780000,0 days 02:00:01.838000,172.49944444444446
12,2021-05-23 14:30:02.881,8169,121,3,0,True,0,car,0 days 00:00:03.060000,0 days 02:00:02.118000,181.91055555555556
13,2021-05-23 14:30:03.121,7881,116,3,0,False,0,car,0 days 00:00:03.300000,0 days 02:00:02.358000,189.6438888888889
14,2021-05-23 14:30:03.361,7780,112,3,1,False,0,car,0 days 00:00:03.540000,0 days 02:00:02.598000,197.11055555555558
15,2021-05-23 14:30:03.601,7545,115,3,15,False,0,car,0 days 00:00:03.780000,0 days 02:00:02.838000,204.77722222222226
16,2021-05-23 14:30:03.841,7980,107,3,42,False,0,car,0 days 00:00:04.020000,0 days 02:00:03.078000,211.9105555555556
17,2021-05-23 14:30:04.081,8379,109,3,59,False,0,car,0 days 00:00:04.260000,0 days 02:00:03.318000,219.17722222222227
18,2021-05-23 14:30:04.321,8999,116,3,75,False,0,car,0 days 00:00:04.500000,0 days 02:00:03.558000,226.9105555555556
19,2021-05-23 14:30:04.561,9463,128,3,83,False,0,car,0 days 00:00:04.740000,0 days 02:00:03.798000,235.44388888888892
20,2021-05-23 14:30:04.801,10518,131,3,97,False,0,car,0 days 00:00:04.980000,0 days 02:00:04.038000,244.17722222222227
21,2021-05-23 14:30:05.041,11271,152,3,100,False,0,car,0 days 00:00:05.220000,0 days 02:00:04.278000,254.31055555555562
22,2021-05-23 14:30:05.281,11773,161,3,100,False,0,car,0 days 00:00:05.460000,0 days 02:00:04.518000,265.04388888888894
23,2021-05-23 14:30:05.521,11213,169,3,100,False,0,car,0 days 00:00:05.700000,0 days 02:00:04.758000,276.3105555555556
24,2021-05-23 14:30:05.761,11053,182,4,100,False,0,car,0 days 00:00:05.940000,0 days 02:00:04.998000,288.4438888888889
25,2021-05-23 14:30:06.001,11673,189,4,100,False,0,car,0 days 00:00:06.180000,0 days 02:00:05.238000,301.04388888888894
26,2021-05-23 14:30:06.281,12126,199,4,100,False,0,car,0 days 00:00:06.460000,0 days 02:00:05.518000,316.5216666666667
