,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
0,2021-05-23 14:07:11.277,11500,261,6,100,False,0,car,0 days 00:00:00.205000,0 days 01:37:10.514000,14.862499999999999
1,2021-05-23 14:07:11.517,11583,263,6,100,False,0,car,0 days 00:00:00.445000,0 days 01:37:10.754000,32.39583333333333
2,2021-05-23 14:07:11.757,10193,265,7,100,False,0,car,0 days 00:00:00.685000,0 days 01:37:10.994000,50.0625
3,2021-05-23 14:07:11.997,10155,265,7,100,False,0,car,0 days 00:00:00.925000,0 days 01:37:11.234000,67.72916666666667
4,2021-05-23 14:07:12.237,9843,258,7,0,True,0,car,0 days 00:00:01.165000,0 days 01:37:11.474000,84.92916666666667
5,2021-05-23 14:07:12.476,9099,246,7,0,True,0,car,0 days 00:00:01.404000,0 days 01:37:11.713000,101.26083333333335
6,2021-05-23 14:07:12.716,8958,223,7,0,True,0,car,0 days 00:00:01.644000,0 days 01:37:11.953000,116.12750000000001
7,2021-05-23 14:07:12.956,9022,205,7,0,True,0,car,0 days 00:00:01.884000,0 days 01:37:12.193000,129.79416666666668
8,2021-05-23 14:07:13.196,8966,187,6,0,True,0,car,0 days 00:00:02.124000,0 days 01:37:12.433000,142.26083333333335
9,2021-05-23 14:07:13.397,9020,170,5,0,True,0,car,0 days 00:00:02.325000,0 days 01:37:12.634000,151.75250000000003
10,2021-05-23 14:07:13.637,8539,148,4,0,True,0,car,0 days 00:00:02.565000,0 days 01:37:12.874000,161.61916666666667
11,2021-05-23 14:07:13.877,9156,135,3,0,True,0,car,0 days 00:00:02.805000,0 days 01:37:13.114000,170.61916666666667
12,2021-05-23 14:07:14.117,8218,122,3,0,True,0,car,0 days 00:00:03.045000,0 days 01:37:13.354000,178.7525
13,2021-05-23 14:07:14.357,7792,114,3,0,False,0,car,0 days 00:00:03.285000,0 days 01:37:13.594000,186.3525
14,2021-05-23 14:07:14.637,7543,110,3,0,False,0,car,0 days 00:00:03.565000,0 days 01:37:13.874000,194.90805555555556
15,2021-05-23 14:07:14.877,7742,110,3,10,False,0,car,0 days 00:00:03.805000,0 days 01:37:14.114000,202.24138888888888
16,2021-05-23 14:07:15.117,7651,106,3,20,False,0,car,0 days 00:00:04.045000,0 days 01:37:14.354000,209.30805555555554
17,2021-05-23 14:07:15.357,7821,106,3,47,False,0,car,0 days 00:00:04.285000,0 days 01:37:14.594000,216.3747222222222
18,2021-05-23 14:07:15.597,8241,107,3,57,False,0,car,0 days 00:00:04.525000,0 days 01:37:14.834000,223.50805555555553
19,2021-05-23 14:07:15.837,8649,120,3,79,False,0,car,0 days 00:00:04.765000,0 days 01:37:15.074000,231.50805555555553
20,2021-05-23 14:07:16.077,9437,127,3,95,False,0,car,0 days 00:00:05.005000,0 days 01:37:15.314000,239.97472222222217
21,2021-05-23 14:07:16.317,10483,137,3,95,False,0,car,0 days 00:00:05.245000,0 days 01:37:15.554000,249.10805555555552
22,2021-05-23 14:07:16.557,11466,153,3,100,False,0,car,0 days 00:00:05.485000,0 days 01:37:15.794000,259.30805555555554
23,2021-05-23 14:07:16.797,11346,163,3,100,False,0,car,0 days 00:00:05.725000,0 days 01:37:16.034000,270.1747222222222
24,2021-05-23 14:07:17.037,10699,174,4,100,False,0,car,0 days 00:00:05.965000,0 days 01:37:16.274000,281.77472222222224
25,2021-05-23 14:07:17.277,11254,182,4,100,False,0,car,0 days 00:00:06.205000,0 days 01:37:16.514000,293.90805555555556
26,2021-05-23 14:07:17.517,11611,189,4,100,False,0,car,0 days 00:00:06.445000,0 days 01:37:16.754000,306.5080555555556
27,2021-05-23 14:07:17.757,11933,198,4,100,False,0,car,0 days 00:00:06.685000,0 days 01:37:16.994000,319.7080555555556
28,2021-05-23 14:07:17.997,10813,204,4,100,False,0,car,0 days 00:00:06.925000,0 days 01:37:17.234000,333.3080555555556
29,2021-05-23 14:07:18.237,10989,212,5,100,False,0,car,0 days 00:00:07.165000,0 days 01:37:17.474000,347.44138888888887
30,2021-05-23 14:07:18.477,11237,220,5,100,False,0,car,0 days 00:00:07.405000,0 days 01:37:17.714000,362.10805555555555
31,2021-05-23 14:07:18.717,11440,222,5,100,False,0,car,0 days 00:00:07.645000,0 days 01:37:17.954000,376.90805555555556
32,2021-05-23 14:07:18.957,11739,228,5,100,False,0,car,0 days 00:00:07.885000,0 days 01:37:18.194000,392.10805555555555
33,2021-05-23 14:07:19.196,11859,232,5,100,False,0,car,0 days 00:00:08.124000,0 days 01:37:18.433000,407.5102777777778
34,2021-05-23 14:07:19.436,10635,238,6,100,False,0,car,0 days 00:00:08.364000,0 days 01:37:18.673000,423.37694444444446
35,2021-05-23 14:07:19.676,10559,238,6,100,False,0,car,0 days 00:00:08.604000,0 days 01:37:18.913000,439.24361111111114
36,2021-05-23 14:07:19.916,10688,244,6,100,False,0,car,0 days 00:00:08.844000,0 days 01:37:19.153000,455.5102777777778
37,2021-05-23 14:07:20.117,10848,245,6,100,False,0,car,0 days 00:00:09.045000,0 days 01:37:19.354000,469.18944444444435
